order_id,timestamp,date,hour,day_of_week,sku_id,quantity,picker_id,delivery_slot,fulfillment_time_min,status
ORD02064,2024-03-17 15:31:00,2024-03-17,15,Sunday,SKU027,6,P02,18:00-21:00,28,Delivered
ORD02065,2024-03-17 12:34:00,2024-03-17,12,Sunday,SKU014,9,P02,15:00-18:00,106,Delivered
ORD02066,2024-03-16 09:44:00,2024-03-16,9,Saturday,SKU005,9,P01,09:00-12:00,58,Returned
ORD02067,2024-03-16 14:51:00,2024-03-16,14,Saturday,SKU027,4,P02,18:00-21:00,34,Delivered
ORD02068,2024-03-19 13:11:00,2024-03-19,13,Tuesday,SKU029,5,P06,15:00-18:00,21,Delivered
ORD02069,2024-03-17 08:46:00,2024-03-17,8,Sunday,SKU028,3,P01,09:00-12:00,37,Delivered
ORD02070,2024-03-20 10:08:00,2024-03-20,10,Wednesday,SKU022,4,P03,12:00-15:00,35,Delivered
ORD02071,2024-03-09 13:17:00,2024-03-09,13,Saturday,SKU025,3,P02,09:00-12:00,68,Delayed
ORD02072,2024-03-12 15:45:00,2024-03-12,15,Tuesday,SKU009,1,P03,09:00-12:00,31,Delivered
ORD02073,2024-03-07 22:17:00,2024-03-07,22,Thursday,SKU034,3,P04,12:00-15:00,31,Delivered
ORD02074,2024-03-16 11:59:00,2024-03-16,11,Saturday,SKU006,2,P04,15:00-18:00,45,Delivered
ORD02075,2024-03-25 08:05:00,2024-03-25,8,Monday,SKU015,1,P07,15:00-18:00,65,Delivered
ORD02076,2024-03-22 22:03:00,2024-03-22,22,Friday,SKU013,10,P04,18:00-21:00,73,Delivered
ORD02077,2024-03-13 19:06:00,2024-03-13,19,Wednesday,SKU022,4,P03,09:00-12:00,27,Delayed
ORD02078,2024-03-03 12:56:00,2024-03-03,12,Sunday,SKU029,2,P08,15:00-18:00,69,Delivered
ORD02079,2024-03-06 15:33:00,2024-03-06,15,Wednesday,SKU009,1,P05,12:00-15:00,84,Delivered
ORD02080,2024-03-03 16:25:00,2024-03-03,16,Sunday,SKU008,10,P02,12:00-15:00,30,Delivered
ORD02081,2024-03-01 13:23:00,2024-03-01,13,Friday,SKU015,6,P07,18:00-21:00,73,Delayed
ORD02082,2024-03-29 19:24:00,2024-03-29,19,Friday,SKU010,7,P03,09:00-12:00,105,Delivered
ORD02083,2024-03-02 10:18:00,2024-03-02,10,Saturday,SKU029,5,P05,09:00-12:00,89,Delivered
ORD02084,2024-03-07 17:38:00,2024-03-07,17,Thursday,SKU028,4,P07,15:00-18:00,30,Delivered
ORD02085,2024-03-13 09:12:00,2024-03-13,9,Wednesday,SKU007,3,P07,12:00-15:00,70,Delivered
ORD02086,2024-03-04 07:09:00,2024-03-04,7,Monday,SKU010,7,P03,15:00-18:00,86,Delivered
ORD02087,2024-03-09 17:06:00,2024-03-09,17,Saturday,SKU026,9,P01,18:00-21:00,45,Delivered
ORD02088,2024-03-08 17:58:00,2024-03-08,17,Friday,SKU029,2,P07,15:00-18:00,54,Delivered
ORD02089,2024-03-26 10:08:00,2024-03-26,10,Tuesday,SKU027,5,P08,12:00-15:00,67,Delivered
ORD02090,2024-03-08 09:16:00,2024-03-08,9,Friday,SKU034,1,P04,09:00-12:00,25,Delivered
ORD02091,2024-03-12 19:33:00,2024-03-12,19,Tuesday,SKU018,1,P06,15:00-18:00,81,Delivered
ORD02092,2024-03-13 20:36:00,2024-03-13,20,Wednesday,SKU026,8,P06,18:00-21:00,79,Delivered
ORD02093,2024-03-29 20:21:00,2024-03-29,20,Friday,SKU034,6,P04,18:00-21:00,82,Delayed
ORD02094,2024-03-09 11:59:00,2024-03-09,11,Saturday,SKU027,9,P07,09:00-12:00,81,Returned
ORD02095,2024-03-05 07:21:00,2024-03-05,7,Tuesday,SKU011,1,P01,15:00-18:00,54,Delivered
ORD02096,2024-03-27 11:48:00,2024-03-27,11,Wednesday,SKU015,3,P06,15:00-18:00,105,Delivered
ORD02097,2024-03-28 12:07:00,2024-03-28,12,Thursday,SKU031,4,P01,18:00-21:00,59,Delivered
ORD02098,2024-03-25 17:07:00,2024-03-25,17,Monday,SKU010,7,P02,15:00-18:00,34,Delivered
ORD02099,2024-03-19 09:50:00,2024-03-19,9,Tuesday,SKU033,7,P02,15:00-18:00,55,Delivered
ORD02100,2024-03-07 17:03:00,2024-03-07,17,Thursday,SKU017,7,P04,18:00-21:00,51,Delayed
ORD02101,2024-03-22 19:01:00,2024-03-22,19,Friday,SKU019,2,P08,15:00-18:00,45,Returned
ORD02102,2024-03-03 11:35:00,2024-03-03,11,Sunday,SKU016,9,P05,15:00-18:00,46,Delivered
ORD02103,2024-03-22 10:57:00,2024-03-22,10,Friday,SKU009,9,P08,15:00-18:00,69,Delivered
ORD02104,2024-03-16 09:10:00,2024-03-16,9,Saturday,SKU031,1,P07,15:00-18:00,33,Delivered
ORD02105,2024-03-15 13:08:00,2024-03-15,13,Friday,SKU021,7,P06,18:00-21:00,39,Delivered
ORD02106,2024-03-01 08:58:00,2024-03-01,8,Friday,SKU004,1,P06,12:00-15:00,71,Returned
ORD02107,2024-03-03 02:59:00,2024-03-03,2,Sunday,SKU014,9,P01,09:00-12:00,18,Returned
ORD02108,2024-03-16 19:11:00,2024-03-16,19,Saturday,SKU027,2,P05,12:00-15:00,74,Delivered
ORD02109,2024-03-07 08:01:00,2024-03-07,8,Thursday,SKU022,4,P02,12:00-15:00,65,Delivered
ORD02110,2024-03-21 17:31:00,2024-03-21,17,Thursday,SKU036,1,P04,09:00-12:00,57,Delivered
ORD02111,2024-03-12 17:33:00,2024-03-12,17,Tuesday,SKU028,3,P01,12:00-15:00,108,Delivered
ORD02112,2024-03-12 08:23:00,2024-03-12,8,Tuesday,SKU036,6,P04,12:00-15:00,33,Delivered
ORD02113,2024-03-21 17:52:00,2024-03-21,17,Thursday,SKU016,10,P04,12:00-15:00,29,Delivered
ORD02114,2024-03-16 17:53:00,2024-03-16,17,Saturday,SKU032,4,P06,12:00-15:00,43,Delivered
ORD02115,2024-03-03 14:02:00,2024-03-03,14,Sunday,SKU018,2,P01,18:00-21:00,20,Delivered
ORD02116,2024-03-13 16:50:00,2024-03-13,16,Wednesday,SKU036,9,P03,12:00-15:00,63,Delivered
ORD02117,2024-03-01 13:09:00,2024-03-01,13,Friday,SKU015,6,P04,12:00-15:00,26,Delayed
ORD02118,2024-03-16 16:53:00,2024-03-16,16,Saturday,SKU022,5,P05,18:00-21:00,76,Delivered
ORD02119,2024-03-15 18:08:00,2024-03-15,18,Friday,SKU007,4,P03,12:00-15:00,40,Delivered
ORD02120,2024-03-25 16:16:00,2024-03-25,16,Monday,SKU036,6,P03,12:00-15:00,37,Delivered
ORD02121,2024-03-12 12:24:00,2024-03-12,12,Tuesday,SKU009,10,P06,12:00-15:00,68,Returned
ORD02122,2024-03-08 18:40:00,2024-03-08,18,Friday,SKU029,8,P04,09:00-12:00,35,Delivered
ORD02123,2024-03-22 18:17:00,2024-03-22,18,Friday,SKU005,4,P01,18:00-21:00,67,Delivered
ORD02124,2024-03-10 18:41:00,2024-03-10,18,Sunday,SKU020,3,P01,09:00-12:00,60,Delivered
ORD02125,2024-03-22 06:50:00,2024-03-22,6,Friday,SKU011,7,P04,18:00-21:00,61,Delivered
ORD02126,2024-03-11 17:50:00,2024-03-11,17,Monday,SKU018,6,P06,15:00-18:00,94,Delivered
ORD02127,2024-03-30 16:04:00,2024-03-30,16,Saturday,SKU014,7,P05,09:00-12:00,24,Delivered
ORD02128,2024-03-30 17:21:00,2024-03-30,17,Saturday,SKU016,1,P02,18:00-21:00,101,Delivered
ORD02129,2024-03-15 15:22:00,2024-03-15,15,Friday,SKU029,1,P08,09:00-12:00,32,Delivered
ORD02130,2024-03-06 12:10:00,2024-03-06,12,Wednesday,SKU025,2,P08,09:00-12:00,39,Delivered
ORD02131,2024-03-03 20:36:00,2024-03-03,20,Sunday,SKU010,7,P07,18:00-21:00,102,Delivered
ORD02132,2024-03-19 21:30:00,2024-03-19,21,Tuesday,SKU009,3,P07,18:00-21:00,76,Delivered
ORD02133,2024-03-26 16:49:00,2024-03-26,16,Tuesday,SKU009,8,P07,09:00-12:00,73,Delayed
ORD02134,2024-03-23 15:33:00,2024-03-23,15,Saturday,SKU019,8,P07,15:00-18:00,45,Delivered
ORD02135,2024-03-30 09:40:00,2024-03-30,9,Saturday,SKU026,5,P04,09:00-12:00,26,Delivered
ORD02136,2024-03-13 11:12:00,2024-03-13,11,Wednesday,SKU003,9,P06,12:00-15:00,52,Delivered
ORD02137,2024-03-06 08:04:00,2024-03-06,8,Wednesday,SKU014,1,P06,18:00-21:00,63,Delivered
ORD02138,2024-03-10 15:29:00,2024-03-10,15,Sunday,SKU029,5,P08,09:00-12:00,21,Delivered
ORD02139,2024-03-14 21:29:00,2024-03-14,21,Thursday,SKU015,5,P07,18:00-21:00,66,Delivered
ORD02140,2024-03-15 15:59:00,2024-03-15,15,Friday,SKU012,2,P07,12:00-15:00,64,Delivered
ORD02141,2024-03-14 17:02:00,2024-03-14,17,Thursday,SKU010,6,P01,09:00-12:00,79,Delivered
ORD02142,2024-03-23 09:12:00,2024-03-23,9,Saturday,SKU003,7,P05,18:00-21:00,38,Delayed
ORD02143,2024-03-15 07:56:00,2024-03-15,7,Friday,SKU023,6,P03,18:00-21:00,43,Delivered
ORD02144,2024-03-02 17:37:00,2024-03-02,17,Saturday,SKU018,1,P03,15:00-18:00,67,Delivered
ORD02145,2024-03-06 13:43:00,2024-03-06,13,Wednesday,SKU009,5,P04,09:00-12:00,55,Delivered
ORD02146,2024-03-30 14:54:00,2024-03-30,14,Saturday,SKU019,10,P06,18:00-21:00,59,Returned
ORD02147,2024-03-14 16:15:00,2024-03-14,16,Thursday,SKU012,6,P05,15:00-18:00,43,Delivered
ORD02148,2024-03-09 18:50:00,2024-03-09,18,Saturday,SKU033,10,P02,18:00-21:00,99,Delivered
ORD02149,2024-03-08 18:54:00,2024-03-08,18,Friday,SKU010,10,P08,15:00-18:00,56,Delivered
ORD02150,2024-03-09 02:48:00,2024-03-09,2,Saturday,SKU026,9,P03,12:00-15:00,43,Delivered
ORD02151,2024-03-11 13:08:00,2024-03-11,13,Monday,SKU022,8,P04,15:00-18:00,27,Delivered
ORD02152,2024-03-04 21:57:00,2024-03-04,21,Monday,SKU028,8,P03,09:00-12:00,37,Delivered
ORD02153,2024-03-16 18:30:00,2024-03-16,18,Saturday,SKU012,9,P06,12:00-15:00,69,Delivered
ORD02154,2024-03-16 18:08:00,2024-03-16,18,Saturday,SKU031,3,P01,12:00-15:00,22,Delivered
ORD02155,2024-03-19 12:19:00,2024-03-19,12,Tuesday,SKU015,2,P03,12:00-15:00,93,Delivered
ORD02156,2024-03-05 19:55:00,2024-03-05,19,Tuesday,SKU014,3,P02,12:00-15:00,89,Delivered
ORD02157,2024-03-28 11:45:00,2024-03-28,11,Thursday,SKU022,4,P06,15:00-18:00,80,Delivered
ORD02158,2024-03-14 21:05:00,2024-03-14,21,Thursday,SKU034,10,P04,09:00-12:00,48,Delivered
ORD02159,2024-03-18 10:16:00,2024-03-18,10,Monday,SKU027,7,P07,12:00-15:00,32,Delivered
ORD02160,2024-03-18 15:03:00,2024-03-18,15,Monday,SKU031,5,P03,12:00-15:00,67,Delivered
ORD02161,2024-03-22 17:02:00,2024-03-22,17,Friday,SKU031,4,P05,18:00-21:00,62,Delivered
ORD02162,2024-03-07 16:01:00,2024-03-07,16,Thursday,SKU012,8,P07,18:00-21:00,84,Delivered
ORD02163,2024-03-02 15:57:00,2024-03-02,15,Saturday,SKU036,6,P03,15:00-18:00,63,Delivered
ORD02164,2024-03-02 08:51:00,2024-03-02,8,Saturday,SKU025,8,P08,15:00-18:00,23,Delivered
ORD02165,2024-03-07 23:19:00,2024-03-07,23,Thursday,SKU009,6,P01,12:00-15:00,44,Delivered
ORD02166,2024-03-26 18:03:00,2024-03-26,18,Tuesday,SKU008,9,P05,18:00-21:00,80,Delivered
ORD02167,2024-03-25 11:55:00,2024-03-25,11,Monday,SKU028,3,P04,12:00-15:00,41,Delivered
ORD02168,2024-03-08 01:01:00,2024-03-08,1,Friday,SKU007,7,P02,12:00-15:00,41,Delivered
ORD02169,2024-03-08 02:12:00,2024-03-08,2,Friday,SKU010,8,P08,09:00-12:00,30,Delivered
ORD02170,2024-03-14 18:23:00,2024-03-14,18,Thursday,SKU034,1,P08,18:00-21:00,53,Delivered
ORD02171,2024-03-12 17:20:00,2024-03-12,17,Tuesday,SKU010,1,P03,15:00-18:00,73,Delivered
ORD02172,2024-03-29 09:14:00,2024-03-29,9,Friday,SKU028,9,P05,18:00-21:00,36,Delivered
ORD02173,2024-03-07 10:58:00,2024-03-07,10,Thursday,SKU034,3,P01,12:00-15:00,98,Delivered
ORD02174,2024-03-26 15:47:00,2024-03-26,15,Tuesday,SKU029,1,P02,18:00-21:00,35,Delayed
ORD02175,2024-03-22 18:18:00,2024-03-22,18,Friday,SKU003,6,P01,18:00-21:00,80,Delivered
ORD02176,2024-03-18 13:49:00,2024-03-18,13,Monday,SKU035,8,P08,15:00-18:00,48,Delivered
ORD02177,2024-03-20 18:38:00,2024-03-20,18,Wednesday,SKU034,3,P05,09:00-12:00,80,Delivered
ORD02178,2024-03-08 14:58:00,2024-03-08,14,Friday,SKU016,8,P03,15:00-18:00,79,Delivered
ORD02179,2024-03-03 09:20:00,2024-03-03,9,Sunday,SKU022,10,P06,18:00-21:00,65,Delivered
ORD02180,2024-03-10 17:58:00,2024-03-10,17,Sunday,SKU018,3,P04,18:00-21:00,57,Delivered
ORD02181,2024-03-25 20:50:00,2024-03-25,20,Monday,SKU009,3,P02,09:00-12:00,29,Delivered
ORD02182,2024-03-17 04:44:00,2024-03-17,4,Sunday,SKU013,9,P07,09:00-12:00,24,Delivered
ORD02183,2024-03-02 19:31:00,2024-03-02,19,Saturday,SKU011,1,P04,12:00-15:00,68,Delivered
ORD02184,2024-03-20 16:44:00,2024-03-20,16,Wednesday,SKU014,10,P06,09:00-12:00,78,Delivered
ORD02185,2024-03-06 08:31:00,2024-03-06,8,Wednesday,SKU034,5,P04,12:00-15:00,86,Delivered
ORD02186,2024-03-06 02:54:00,2024-03-06,2,Wednesday,SKU011,3,P02,18:00-21:00,37,Delivered
ORD02187,2024-03-11 17:16:00,2024-03-11,17,Monday,SKU022,7,P04,12:00-15:00,26,Delivered
ORD02188,2024-03-10 10:28:00,2024-03-10,10,Sunday,SKU031,1,P05,18:00-21:00,95,Delivered
ORD02189,2024-03-15 02:10:00,2024-03-15,2,Friday,SKU001,6,P07,15:00-18:00,24,Delivered
ORD02190,2024-03-28 10:50:00,2024-03-28,10,Thursday,SKU026,8,P05,12:00-15:00,83,Delivered
ORD02191,2024-03-07 08:56:00,2024-03-07,8,Thursday,SKU022,6,P07,12:00-15:00,49,Delivered
ORD02192,2024-03-30 13:20:00,2024-03-30,13,Saturday,SKU029,3,P06,12:00-15:00,17,Delivered
ORD02193,2024-03-29 11:34:00,2024-03-29,11,Friday,SKU004,10,P03,09:00-12:00,72,Delivered
ORD02194,2024-03-10 08:20:00,2024-03-10,8,Sunday,SKU034,7,P04,09:00-12:00,34,Delivered
ORD02195,2024-03-11 18:44:00,2024-03-11,18,Monday,SKU022,4,P07,12:00-15:00,83,Delivered
ORD02196,2024-03-06 18:46:00,2024-03-06,18,Wednesday,SKU012,3,P01,18:00-21:00,70,Delivered
ORD02197,2024-03-09 16:01:00,2024-03-09,16,Saturday,SKU024,9,P06,09:00-12:00,39,Delivered
ORD02198,2024-03-04 09:34:00,2024-03-04,9,Monday,SKU028,1,P01,15:00-18:00,88,Delivered
ORD02199,2024-03-28 09:54:00,2024-03-28,9,Thursday,SKU008,2,P03,12:00-15:00,27,Returned
ORD02200,2024-03-06 18:23:00,2024-03-06,18,Wednesday,SKU028,9,P02,15:00-18:00,92,Delivered
ORD02201,2024-03-18 12:31:00,2024-03-18,12,Monday,SKU036,5,P01,09:00-12:00,97,Delivered
ORD02202,2024-03-09 15:03:00,2024-03-09,15,Saturday,SKU015,5,P03,09:00-12:00,20,Delivered
ORD02203,2024-03-06 15:32:00,2024-03-06,15,Wednesday,SKU034,8,P08,18:00-21:00,46,Delivered
ORD02204,2024-03-17 11:47:00,2024-03-17,11,Sunday,SKU036,7,P05,18:00-21:00,62,Delivered
ORD02205,2024-03-24 08:18:00,2024-03-24,8,Sunday,SKU025,2,P03,18:00-21:00,33,Delivered
ORD02206,2024-03-07 09:19:00,2024-03-07,9,Thursday,SKU027,1,P05,12:00-15:00,47,Delivered
ORD02207,2024-03-26 21:18:00,2024-03-26,21,Tuesday,SKU028,9,P02,09:00-12:00,75,Delivered
ORD02208,2024-03-15 08:48:00,2024-03-15,8,Friday,SKU015,10,P05,09:00-12:00,35,Delivered
ORD02209,2024-03-07 08:35:00,2024-03-07,8,Thursday,SKU003,4,P07,18:00-21:00,67,Delivered
ORD02210,2024-03-23 17:45:00,2024-03-23,17,Saturday,SKU001,1,P06,12:00-15:00,50,Delivered
ORD02211,2024-03-13 09:06:00,2024-03-13,9,Wednesday,SKU001,1,P06,12:00-15:00,49,Delivered
ORD02212,2024-03-17 19:35:00,2024-03-17,19,Sunday,SKU027,6,P03,18:00-21:00,42,Delivered
ORD02213,2024-03-13 14:27:00,2024-03-13,14,Wednesday,SKU008,8,P07,12:00-15:00,44,Delivered
ORD02214,2024-03-18 23:13:00,2024-03-18,23,Monday,SKU031,9,P07,12:00-15:00,42,Delivered
ORD02215,2024-03-14 19:05:00,2024-03-14,19,Thursday,SKU018,2,P07,12:00-15:00,84,Delivered
ORD02216,2024-03-14 15:49:00,2024-03-14,15,Thursday,SKU006,2,P04,12:00-15:00,79,Delivered
ORD02217,2024-03-07 19:45:00,2024-03-07,19,Thursday,SKU022,2,P04,15:00-18:00,57,Delivered
ORD02218,2024-03-24 19:33:00,2024-03-24,19,Sunday,SKU018,1,P07,18:00-21:00,95,Delivered
ORD02219,2024-03-02 12:40:00,2024-03-02,12,Saturday,SKU027,10,P03,09:00-12:00,91,Delivered
ORD02220,2024-03-27 10:49:00,2024-03-27,10,Wednesday,SKU004,3,P08,18:00-21:00,75,Delivered
ORD02221,2024-03-17 17:22:00,2024-03-17,17,Sunday,SKU036,7,P04,15:00-18:00,79,Delivered
ORD02222,2024-03-22 01:45:00,2024-03-22,1,Friday,SKU029,3,P07,18:00-21:00,62,Delivered
ORD02223,2024-03-27 11:24:00,2024-03-27,11,Wednesday,SKU028,10,P06,09:00-12:00,47,Delivered
ORD02224,2024-03-10 16:37:00,2024-03-10,16,Sunday,SKU020,3,P06,15:00-18:00,43,Delivered
ORD02225,2024-03-22 12:40:00,2024-03-22,12,Friday,SKU001,8,P05,12:00-15:00,94,Delivered
ORD02226,2024-03-21 13:48:00,2024-03-21,13,Thursday,SKU022,7,P05,09:00-12:00,71,Delivered
ORD02227,2024-03-13 13:35:00,2024-03-13,13,Wednesday,SKU001,10,P08,15:00-18:00,78,Delivered
ORD02228,2024-03-12 17:54:00,2024-03-12,17,Tuesday,SKU020,7,P05,09:00-12:00,91,Delivered
ORD02229,2024-03-26 13:19:00,2024-03-26,13,Tuesday,SKU006,8,P04,15:00-18:00,73,Delivered
ORD02230,2024-03-21 11:25:00,2024-03-21,11,Thursday,SKU028,9,P02,18:00-21:00,57,Delivered
ORD02231,2024-03-11 01:38:00,2024-03-11,1,Monday,SKU008,9,P07,09:00-12:00,56,Delayed
ORD02232,2024-03-04 18:02:00,2024-03-04,18,Monday,SKU008,3,P08,09:00-12:00,82,Delivered
ORD02233,2024-03-20 19:01:00,2024-03-20,19,Wednesday,SKU030,3,P05,15:00-18:00,68,Delivered
ORD02234,2024-03-01 15:34:00,2024-03-01,15,Friday,SKU021,4,P01,15:00-18:00,76,Delivered
ORD02235,2024-03-27 14:15:00,2024-03-27,14,Wednesday,SKU022,8,P05,09:00-12:00,85,Delivered
ORD02236,2024-03-28 09:09:00,2024-03-28,9,Thursday,SKU034,8,P06,09:00-12:00,21,Delivered
ORD02237,2024-03-02 17:46:00,2024-03-02,17,Saturday,SKU015,7,P02,15:00-18:00,46,Returned
ORD02238,2024-03-12 11:06:00,2024-03-12,11,Tuesday,SKU019,10,P04,18:00-21:00,98,Delivered
ORD02239,2024-03-19 06:48:00,2024-03-19,6,Tuesday,SKU018,1,P02,18:00-21:00,35,Delivered
ORD02240,2024-03-21 18:01:00,2024-03-21,18,Thursday,SKU006,4,P07,15:00-18:00,36,Delivered
ORD02241,2024-03-30 10:16:00,2024-03-30,10,Saturday,SKU007,10,P01,18:00-21:00,89,Delivered
ORD02242,2024-03-14 15:59:00,2024-03-14,15,Thursday,SKU015,6,P03,15:00-18:00,19,Delivered
ORD02243,2024-03-26 18:07:00,2024-03-26,18,Tuesday,SKU012,6,P07,18:00-21:00,47,Returned
ORD02244,2024-03-25 09:54:00,2024-03-25,9,Monday,SKU009,10,P01,15:00-18:00,45,Delivered
ORD02245,2024-03-21 16:18:00,2024-03-21,16,Thursday,SKU016,1,P05,18:00-21:00,54,Delivered
ORD02246,2024-03-13 10:18:00,2024-03-13,10,Wednesday,SKU026,6,P06,12:00-15:00,85,Delivered
ORD02247,2024-03-28 18:14:00,2024-03-28,18,Thursday,SKU019,6,P01,18:00-21:00,34,Delivered
ORD02248,2024-03-24 11:06:00,2024-03-24,11,Sunday,SKU008,10,P01,09:00-12:00,63,Delivered
ORD02249,2024-03-06 20:59:00,2024-03-06,20,Wednesday,SKU031,8,P04,12:00-15:00,94,Delivered
ORD02250,2024-03-25 10:41:00,2024-03-25,10,Monday,SKU019,4,P06,15:00-18:00,71,Delivered
ORD02251,2024-03-19 17:10:00,2024-03-19,17,Tuesday,SKU026,6,P03,15:00-18:00,44,Delivered
ORD02252,2024-03-17 11:23:00,2024-03-17,11,Sunday,SKU022,8,P02,09:00-12:00,64,Delivered
ORD02253,2024-03-21 05:19:00,2024-03-21,5,Thursday,SKU022,5,P08,18:00-21:00,54,Delivered
ORD02254,2024-03-08 18:40:00,2024-03-08,18,Friday,SKU009,3,P05,18:00-21:00,96,Delivered
ORD02255,2024-03-26 19:07:00,2024-03-26,19,Tuesday,SKU014,5,P08,12:00-15:00,62,Delivered
ORD02256,2024-03-20 09:21:00,2024-03-20,9,Wednesday,SKU010,9,P01,12:00-15:00,39,Delivered
ORD02257,2024-03-07 12:55:00,2024-03-07,12,Thursday,SKU029,4,P04,12:00-15:00,75,Delivered
ORD02258,2024-03-17 14:11:00,2024-03-17,14,Sunday,SKU029,9,P02,15:00-18:00,37,Delivered
ORD02259,2024-03-16 09:18:00,2024-03-16,9,Saturday,SKU030,7,P03,15:00-18:00,23,Delivered
ORD02260,2024-03-04 12:19:00,2024-03-04,12,Monday,SKU015,4,P06,12:00-15:00,82,Delivered
ORD02261,2024-03-19 19:22:00,2024-03-19,19,Tuesday,SKU015,8,P04,15:00-18:00,67,Delivered
ORD02262,2024-03-24 13:47:00,2024-03-24,13,Sunday,SKU014,3,P07,09:00-12:00,54,Delivered
ORD02263,2024-03-27 11:37:00,2024-03-27,11,Wednesday,SKU022,5,P07,18:00-21:00,63,Delivered
ORD02264,2024-03-19 15:50:00,2024-03-19,15,Tuesday,SKU003,1,P02,09:00-12:00,83,Delivered
ORD02265,2024-03-11 13:36:00,2024-03-11,13,Monday,SKU002,4,P06,12:00-15:00,27,Delivered
ORD02266,2024-03-18 15:42:00,2024-03-18,15,Monday,SKU019,5,P03,15:00-18:00,64,Delivered
ORD02267,2024-03-17 18:19:00,2024-03-17,18,Sunday,SKU022,10,P08,15:00-18:00,81,Delivered
ORD02268,2024-03-29 11:49:00,2024-03-29,11,Friday,SKU032,6,P06,12:00-15:00,89,Delivered
ORD02269,2024-03-02 09:04:00,2024-03-02,9,Saturday,SKU016,10,P08,09:00-12:00,32,Delivered
ORD02270,2024-03-18 09:38:00,2024-03-18,9,Monday,SKU033,8,P02,18:00-21:00,16,Returned
ORD02271,2024-03-25 15:19:00,2024-03-25,15,Monday,SKU034,5,P06,09:00-12:00,49,Delivered
ORD02272,2024-03-07 12:48:00,2024-03-07,12,Thursday,SKU031,9,P07,09:00-12:00,35,Delivered
ORD02273,2024-03-21 03:33:00,2024-03-21,3,Thursday,SKU018,7,P02,09:00-12:00,88,Delivered
ORD02274,2024-03-16 18:05:00,2024-03-16,18,Saturday,SKU011,6,P01,09:00-12:00,98,Delivered
ORD02275,2024-03-15 13:03:00,2024-03-15,13,Friday,SKU014,3,P07,18:00-21:00,89,Delivered
ORD02276,2024-03-27 18:05:00,2024-03-27,18,Wednesday,SKU022,6,P01,18:00-21:00,31,Delivered
ORD02277,2024-03-22 11:47:00,2024-03-22,11,Friday,SKU028,2,P04,09:00-12:00,28,Delayed
ORD02278,2024-03-18 08:36:00,2024-03-18,8,Monday,SKU036,5,P03,15:00-18:00,59,Delivered
ORD02279,2024-03-24 12:36:00,2024-03-24,12,Sunday,SKU004,9,P06,09:00-12:00,87,Delivered
ORD02280,2024-03-11 06:08:00,2024-03-11,6,Monday,SKU012,8,P04,18:00-21:00,23,Returned
ORD02281,2024-03-30 17:50:00,2024-03-30,17,Saturday,SKU019,4,P07,18:00-21:00,51,Delivered
ORD02282,2024-03-23 11:46:00,2024-03-23,11,Saturday,SKU022,10,P04,12:00-15:00,72,Delivered
ORD02283,2024-03-02 17:40:00,2024-03-02,17,Saturday,SKU013,6,P07,09:00-12:00,75,Delivered
ORD02284,2024-03-08 07:21:00,2024-03-08,7,Friday,SKU031,7,P04,18:00-21:00,87,Delivered
ORD02285,2024-03-12 18:07:00,2024-03-12,18,Tuesday,SKU005,5,P04,18:00-21:00,29,Delivered
ORD02286,2024-03-30 10:31:00,2024-03-30,10,Saturday,SKU009,1,P03,18:00-21:00,81,Delivered
ORD02287,2024-03-30 10:11:00,2024-03-30,10,Saturday,SKU019,7,P05,15:00-18:00,41,Delivered
ORD02288,2024-03-29 08:44:00,2024-03-29,8,Friday,SKU017,6,P04,15:00-18:00,83,Delivered
ORD02289,2024-03-21 20:26:00,2024-03-21,20,Thursday,SKU030,1,P06,09:00-12:00,30,Delivered
ORD02290,2024-03-18 00:31:00,2024-03-18,0,Monday,SKU036,1,P05,12:00-15:00,77,Delivered
ORD02291,2024-03-14 08:54:00,2024-03-14,8,Thursday,SKU019,2,P05,15:00-18:00,49,Delivered
ORD02292,2024-03-17 18:14:00,2024-03-17,18,Sunday,SKU022,4,P01,18:00-21:00,94,Delivered
ORD02293,2024-03-13 10:48:00,2024-03-13,10,Wednesday,SKU031,10,P01,12:00-15:00,50,Returned
ORD02294,2024-03-17 12:17:00,2024-03-17,12,Sunday,SKU031,6,P02,12:00-15:00,76,Delivered
ORD02295,2024-03-16 08:17:00,2024-03-16,8,Saturday,SKU031,1,P07,09:00-12:00,28,Delivered
ORD02296,2024-03-27 18:17:00,2024-03-27,18,Wednesday,SKU028,1,P04,15:00-18:00,48,Delivered
ORD02297,2024-03-07 15:28:00,2024-03-07,15,Thursday,SKU025,6,P04,12:00-15:00,42,Delivered
ORD02298,2024-03-25 13:00:00,2024-03-25,13,Monday,SKU030,2,P04,09:00-12:00,16,Delivered
ORD02299,2024-03-04 20:22:00,2024-03-04,20,Monday,SKU009,7,P01,12:00-15:00,93,Delivered
ORD02300,2024-03-12 10:10:00,2024-03-12,10,Tuesday,SKU036,5,P02,12:00-15:00,51,Delivered
ORD02301,2024-03-24 16:28:00,2024-03-24,16,Sunday,SKU017,1,P05,15:00-18:00,23,Delivered
ORD02302,2024-03-23 17:44:00,2024-03-23,17,Saturday,SKU022,5,P02,12:00-15:00,48,Delivered
ORD02303,2024-03-25 10:35:00,2024-03-25,10,Monday,SKU024,1,P08,15:00-18:00,36,Delivered
